genes	logFC	logCPM	LR	PValue	FDR
ENSGMOG00000018132	2.54966033972205	7.83929525844562	1036.39639365115	2.20364516328752e-227	1.45468126341517e-224
ENSGMOG00000009114	4.03920440292286	4.08099930395595	1014.8152063279	1.08142783426676e-222	6.58963891472627e-220
ENSGMOG00000009293	2.85270327631241	9.09138660372633	1014.87233964252	1.05094261057332e-222	6.58963891472627e-220
ENSGMOG00000000487	2.79979322725784	5.60100047306537	1013.80248720223	1.79524236738639e-222	1.0534083269075e-219
ENSGMOG00000015175	5.45993563358923	6.34385386361871	987.170409282878	1.10401364769499e-216	6.24674579301133e-214
ENSGMOG00000015968	2.69370262935659	6.07836587010075	964.210408386518	1.08087388292737e-211	5.90492583697184e-209
ENSGMOG00000014744	2.55069943894259	6.47515456727237	942.406899267735	5.9333939439128e-207	3.13342534178035e-204
ENSGMOG00000007401	3.48466944107053	4.77645474814887	941.57712250329	8.98830486770033e-207	4.5936036780315e-204
ENSGMOG00000002874	3.38994904270689	6.42915115567465	933.655933423445	4.73775691281874e-205	2.34563383655585e-202
ENSGMOG00000000799	2.4224966826691	7.44664575946914	931.293882999643	1.5453768015438e-204	7.41921353541163e-202
ENSGMOG00000010454	2.99535457859575	6.14906766865599	919.122743709289	6.83619089119078e-202	3.18546389085693e-199
ENSGMOG00000001072	2.35341695759885	7.25598801301667	908.585484495903	1.33490191415313e-199	6.04252886455086e-197
ENSGMOG00000008808	2.95756825035856	4.88833410459573	905.806370444734	5.36525116570982e-199	2.36115761717613e-196
ENSGMOG00000001528	2.86318461596998	7.25179060577631	891.757150547363	6.07751821352137e-196	2.60232759613024e-193
ENSGMOG00000002101	2.64661476934445	8.94427803597641	865.430408455567	3.21364700377008e-190	1.33983709159814e-187
ENSGMOG00000000372	2.90812873291871	7.76047906403102	853.051713199565	1.57804305408056e-187	6.41049643738418e-185
ENSGMOG00000008938	2.477314728063	9.39417136691581	851.517754720168	3.40097636338755e-187	1.34704171312872e-184
ENSGMOG00000001198	2.54162957821898	6.56864462015542	846.474604390757	4.24616298142673e-186	1.64077951499375e-183
ENSGMOG00000013233	3.86140048834656	4.06337385240475	836.333516471874	6.80325818351055e-184	2.5662861762228e-181
ENSGMOG00000005752	2.54468399433977	7.23952470153455	833.675870640827	2.57339766031944e-183	9.48147421684671e-181
ENSGMOG00000013791	3.33944840536904	6.98189240590748	829.255426477109	2.35258785200179e-182	8.47092030437827e-180
ENSGMOG00000001088	3.43240875995184	4.43911367358803	828.087352405718	4.22177674102362e-182	1.48634686462305e-179
ENSGMOG00000004256	3.98089435745983	3.79780892859754	810.513565335673	2.79409563906146e-178	9.62322982818493e-176
ENSGMOG00000017517	2.15374521931819	7.00022361573867	807.891013040303	1.03854014600589e-177	3.50076415599389e-175
ENSGMOG00000012564	2.40446601404714	7.12691645269504	790.815334216474	5.35780798935956e-174	1.76841149948799e-171
ENSGMOG00000017840	4.29305698419204	3.04757908955852	786.565591215694	4.49753170243702e-173	1.45417132166754e-170
ENSGMOG00000007461	4.82447017035273	3.77959494047139	786.266111005526	5.22502074361413e-173	1.65560007282157e-170
ENSGMOG00000005801	2.36064658959348	5.86933156491358	778.576044613792	2.45523777754012e-171	7.62712394305256e-169
ENSGMOG00000008762	4.6865355043111	3.08976952223442	774.339593703907	2.04742941006311e-170	6.23796618146728e-168
ENSGMOG00000018293	3.78333640570313	4.02468529331011	734.650679096094	8.72855656837623e-162	2.6091796549582e-159
ENSGMOG00000009590	2.24697884133946	10.7517074497242	734.221680580018	1.08199379914783e-161	3.17444958516648e-159
ENSGMOG00000017462	2.31129765727663	6.46067101913965	728.064288071007	2.36107256954987e-160	6.80117685806883e-158
ENSGMOG00000005514	2.17986521942688	7.75364376803459	722.590505508434	3.65898280081249e-159	1.03516543773701e-156
ENSGMOG00000010265	2.65407471739764	5.41704947359791	715.228648709657	1.45943511312117e-157	4.0564614907331e-155
ENSGMOG00000008538	2.6058135187354	6.63051187230207	703.540849239599	5.07838910259079e-155	1.38718825090252e-152
ENSGMOG00000012345	2.7164842120917	5.57931781394181	689.096245940584	7.02786800080984e-152	1.88716123282763e-149
ENSGMOG00000003005	2.31809976569872	7.87527609759861	684.218980999474	8.08064716733995e-151	2.13369488453611e-148
ENSGMOG00000008008	2.50876215126461	5.41061050654126	683.471419777906	1.17493459440955e-150	3.05155553757877e-148
ENSGMOG00000014137	2.19954866734715	5.99113860660979	679.372300701593	9.15015696706275e-150	2.33816027143831e-147
ENSGMOG00000004001	2.25145071776609	5.15689036151071	662.172836647036	5.03264695153049e-146	1.2655908833825e-143
ENSGMOG00000010269	3.30441128571258	3.24974047363591	660.897580742706	9.53086042742707e-146	2.35933471487073e-143
