genes	logFC	logCPM	F	PValue	FDR
ENSGMOG00000010491	0.0394759041998442	6.27180271012836	0.131329648901904	0.724471260849026	0.927346831531769
ENSGMOG00000002974	-0.0278257414482394	6.7781951531311	0.131187704131784	0.724613234795268	0.927452975771695
ENSGMOG00000008399	0.0280031708960911	6.40641894983169	0.13110618180654	0.724694813543562	0.927481807489829
ENSGMOG00000006447	-0.0507485692453852	3.99948448310151	0.130980562598465	0.724820576425203	0.927510291594973
ENSGMOG00000006491	-0.0449988970432866	3.5460054835962	0.130965981310022	0.724835178851184	0.927510291594973
ENSGMOG00000014675	0.0458059647331127	2.71544592052276	0.130849033823667	0.72495232946326	0.927515903319563
ENSGMOG00000000625	-0.0637912760274802	2.08798141119278	0.130843699893429	0.724957674083214	0.927515903319563
ENSGMOG00000020549	-0.0667494595548866	0.415486600839326	0.130683876961411	0.725117875054406	0.927592404341842
ENSGMOG00000002164	0.0309504920179546	6.47770519864925	0.130647037297122	0.725154817717396	0.927592404341842
ENSGMOG00000014858	0.0318088693650418	3.48453025047126	0.130607325250489	0.72519464745406	0.927592404341842
ENSGMOG00000002627	-0.0668264444432915	2.16659723310585	0.130401004900441	0.725401690584263	0.927690375523982
ENSGMOG00000015560	0.0868828070524349	0.36538194994533	0.130363350678641	0.725439496885848	0.927690375523982
ENSGMOG00000018612	-0.0286369731304248	6.61167005098366	0.130303507694658	0.725499594391089	0.927690375523982
ENSGMOG00000015069	-0.0414916748476948	2.87562204489844	0.130231733298837	0.725571694831408	0.927690375523982
ENSGMOG00000007874	0.0253525358548162	5.6654908980124	0.13010462890821	0.725699432260646	0.927690375523982
ENSGMOG00000008465	-0.0244590859348893	5.34882076437465	0.130094085968942	0.725710030905947	0.927690375523982
ENSGMOG00000012242	-0.0279494555447784	4.016092401278	0.130093481410379	0.725710638673689	0.927690375523982
ENSGMOG00000017799	-0.0351859372150915	4.29822411739017	0.130002876879617	0.725801742384135	0.927690375523982
ENSGMOG00000014607	-0.0239388234233654	5.37096404966361	0.129969499415248	0.725835312869143	0.927690375523982
ENSGMOG00000000363	-0.0236766250386543	6.76889888915642	0.129801061235988	0.726004800197979	0.927690375523982
ENSGMOG00000012889	0.0479214172455711	3.77395301067618	0.129790578533452	0.726015352339699	0.927690375523982
ENSGMOG00000010549	0.0255542400990355	7.5123292239429	0.12973232695844	0.726073998640689	0.927690375523982
ENSGMOG00000015663	-0.0340779848079133	3.98729271814359	0.12956553230769	0.72624200664459	0.927690375523982
ENSGMOG00000010890	0.0246924184576351	5.27093730319632	0.129502012347258	0.726306021111148	0.927690375523982
ENSGMOG00000015224	0.0271014376458449	5.47649471888246	0.129494848217428	0.726313242137558	0.927690375523982
ENSGMOG00000013940	0.0690338432702608	0.95390392041444	0.129472974151238	0.726335291334401	0.927690375523982
ENSGMOG00000012582	0.0289660908324016	3.52150425654319	0.129440890875852	0.726367635321416	0.927690375523982
ENSGMOG00000011183	0.0300810077900954	5.79962133585272	0.129432550166623	0.726376044556639	0.927690375523982
ENSGMOG00000018228	0.0879408221213559	0.2282086830739	0.129395247308876	0.726413657670534	0.927690375523982
ENSGMOG00000003848	0.0329951287991085	7.70474856044551	0.129356670980134	0.726452561350405	0.927690375523982
ENSGMOG00000013086	-0.0470425951487899	2.20510622309428	0.12915340326071	0.726657663290515	0.927876850377303
ENSGMOG00000006776	0.0235335247011638	5.83332085709199	0.12890042169175	0.726913184859229	0.927998898852321
ENSGMOG00000000153	-0.0840780838161272	0.927085516561367	0.128896441785072	0.726917207007795	0.927998898852321
ENSGMOG00000013502	0.0716360201083275	0.132106012980191	0.128883287664812	0.726930501246664	0.927998898852321
ENSGMOG00000008187	-0.0398524776646997	4.60467516894394	0.128713054299627	0.727102617748466	0.928143182246213
ENSGMOG00000020227	-0.0425304107328146	3.86358184334211	0.128426267499914	0.727392870567932	0.928292042888009
ENSGMOG00000004155	-0.0643460553100826	1.15665600115239	0.128366448152208	0.727453459403173	0.928292042888009
ENSGMOG00000000853	0.0290095205086842	5.39701643572672	0.128300885619256	0.727519883777201	0.928292042888009
ENSGMOG00000006913	0.028452598631617	4.70139268966999	0.128279567597529	0.72754148619644	0.928292042888009
ENSGMOG00000014100	-0.0511359889218451	3.01756280013689	0.128255245933477	0.727566134826037	0.928292042888009
ENSGMOG00000002678	0.0615486162315983	6.12768986049096	0.12823489734832	0.727586759010596	0.928292042888009
ENSGMOG00000003946	0.0394957029158247	2.96781396467303	0.128150067285869	0.727672758091678	0.928292042888009
ENSGMOG00000002902	-0.0402202793380206	2.8979150654671	0.128109622035462	0.727713772120181	0.928292042888009
ENSGMOG00000017690	-0.065590309094062	1.35979445726	0.128033430880654	0.727791054778524	0.928292042888009
ENSGMOG00000012292	0.0318757873518577	6.5064510963836	0.127996243359137	0.727828784553692	0.928292042888009
ENSGMOG00000002484	-0.0309073771064738	10.2349849638624	0.127904586859101	0.727921804211193	0.928292042888009
ENSGMOG00000016294	0.0564184771887982	1.13312790746893	0.12785622916684	0.727970896395937	0.928292042888009
ENSGMOG00000019566	-0.0261858947941236	4.39927255519473	0.127768190449416	0.728060299459734	0.928292042888009
ENSGMOG00000011686	0.0358933802068524	2.61709661145371	0.127754636936698	0.72807406612768	0.928292042888009
ENSGMOG00000005021	-0.0342540432818773	4.63611185912289	0.1276369823161	0.728193606045533	0.928292042888009
ENSGMOG00000004754	0.0402640733398227	3.22332322215952	0.127594727079577	0.728236553688058	0.928292042888009
ENSGMOG00000006028	-0.0238771416174101	5.12867895344638	0.127509604943492	0.7283230952461	0.928292042888009
ENSGMOG00000012870	-0.0436700789625353	2.36641782204851	0.127507549565278	0.728325185304515	0.928292042888009
ENSGMOG00000010148	0.0479394930241032	1.55263311297055	0.127462063899358	0.728371443354209	0.928292042888009
ENSGMOG00000018261	-0.154822335493097	4.31904739911473	0.127432690731613	0.728401320294908	0.928292042888009
ENSGMOG00000005723	0.0376666309839894	2.79424511606727	0.127324286097521	0.728511618089656	0.928357279814697
ENSGMOG00000006798	0.0280349560411483	8.7200837533216	0.127228046620479	0.728609583065856	0.928396406559288
ENSGMOG00000009974	-0.0791787533436826	0.22051062458737	0.127151180518782	0.728687857609042	0.928396406559288
ENSGMOG00000004848	-0.0238436771070494	6.21599252336719	0.12707914382974	0.728761238691028	0.928396406559288
ENSGMOG00000010225	-0.0569549193869672	0.964934769657167	0.127061941215001	0.728778765851869	0.928396406559288
ENSGMOG00000014060	0.0793232877851894	0.151128750681916	0.126939509946637	0.728903545931177	0.928480056155317
ENSGMOG00000005901	-0.0325292710145203	3.37309968448031	0.126659025018948	0.729189670188702	0.928769196333124
ENSGMOG00000004139	0.0271195465422075	4.65437904487747	0.126427746736002	0.72942586964991	0.92888224012044
ENSGMOG00000019635	0.0283996788776779	4.64247145415758	0.126425463175639	0.729428203024642	0.92888224012044
ENSGMOG00000003937	0.0241482940536832	5.063332817875	0.126398410107976	0.729455848060964	0.92888224012044
ENSGMOG00000005498	-0.0338083523991308	5.48574549161801	0.126301485379268	0.729554921299516	0.928933084226202
ENSGMOG00000005198	-0.0315312305144327	4.55187635694922	0.126196452098704	0.729662331641185	0.928994534756522
ENSGMOG00000020127	0.0490562863953452	2.37260929224626	0.126113719862271	0.729746972016723	0.929026987314148
ENSGMOG00000006480	0.0703157145418757	0.34189534022377	0.126042476745874	0.729819883581219	0.929039501780044
ENSGMOG00000013836	-0.0252340421263853	9.6258858701086	0.125947606210265	0.72991701227054	0.929039501780044
ENSGMOG00000013207	-0.0356188056474243	6.74841029426597	0.125880746819077	0.729985488060465	0.929039501780044
ENSGMOG00000015908	-0.0823216972762959	0.57343317158612	0.125873013554632	0.72999340961846	0.929039501780044
ENSGMOG00000003872	-0.0454031729236401	4.27702917875992	0.125665972361481	0.73020559486062	0.929152448547913
ENSGMOG00000008797	0.0385801525652843	4.60341102852445	0.125588720833085	0.730284816624313	0.929152448547913
ENSGMOG00000012644	-0.0619974994703141	0.534004029502728	0.125555799173252	0.730318586336584	0.929152448547913
ENSGMOG00000002777	0.0238151535903438	6.38186976808171	0.125511814185665	0.730363712215793	0.929152448547913
ENSGMOG00000017121	0.0699335496815617	1.65011739592649	0.125497935263244	0.730377952997105	0.929152448547913
ENSGMOG00000004240	0.0808427020103075	0.164234276717493	0.125427221034304	0.730450524821595	0.92916951023309
ENSGMOG00000009214	0.0428862659515405	2.96379990395174	0.125350167243785	0.730529629206905	0.92919487822511
ENSGMOG00000010344	0.0285051789597507	5.31485114442983	0.125247126908998	0.730635454877815	0.929254227412014
ENSGMOG00000010257	-0.051698759640366	1.26721913203525	0.125129339503967	0.730756486840065	0.929329210036207
ENSGMOG00000015250	-0.0415399067745884	2.88142057788982	0.125074604701621	0.730812751378912	0.929329210036207
ENSGMOG00000010246	0.0277353150936448	4.88253267777604	0.124947185915111	0.730943785466532	0.929420587316819
ENSGMOG00000017250	-0.0410730078341987	3.21905097025868	0.124885699635195	0.731007043459912	0.929425777105268
ENSGMOG00000014428	-0.0327399627725748	3.86956477031393	0.124668708629479	0.731230428430897	0.929450502407374
ENSGMOG00000017872	-0.032165600375664	3.68961580255635	0.124641796189915	0.731258149265863	0.929450502407374
ENSGMOG00000010875	-0.0327273687539408	6.201516669245	0.124623474418464	0.73127702333022	0.929450502407374
ENSGMOG00000010285	0.0382538335090797	6.05882218753828	0.124584249072261	0.73131743638446	0.929450502407374
ENSGMOG00000011021	0.0247204784690606	5.09029723782883	0.124579450703429	0.731322380539306	0.929450502407374
ENSGMOG00000004227	-0.0563733880604583	1.38149050009908	0.124494847398679	0.731409572055661	0.929486102330788
ENSGMOG00000006074	-0.0758912169856618	1.06573906797444	0.124328025526882	0.731581595975186	0.929612324844276
ENSGMOG00000004519	-0.033516094336517	4.71275869644423	0.124240848024986	0.731671544065996	0.929612324844276
ENSGMOG00000008975	-0.0331580566710041	6.61872857228466	0.124206488817325	0.731707005082496	0.929612324844276
