genes	logFC.uvyes.oilhigh	logFC.uvyes.oillow	logCPM	F	PValue	FDR
ENSGMOG00000017238	0.202965966464305	-0.355593841561523	1.90951633352178	2.18223286165925	0.140947898706909	0.276562768488296
ENSGMOG00000018968	-0.311582217989388	-0.331902754745561	3.1548238241361	2.1820933571909	0.140963810682135	0.276562768488296
ENSGMOG00000016540	-0.0227100146727833	-0.233403669432606	3.15011667977144	2.18189646211319	0.140986272056843	0.276562768488296
ENSGMOG00000019854	0.353380764878679	-0.272813759104583	0.718080438663255	2.18187127935658	0.140989145138577	0.276562768488296
ENSGMOG00000011752	-0.479506541198935	0.230222715741462	0.137607779547553	2.18100261751071	0.141088289840615	0.276724136797941
ENSGMOG00000017356	0.248888873490826	-0.436721804867635	1.69100309081649	2.18049044662806	0.141146782654959	0.276805743278232
ENSGMOG00000006678	0.290607728295319	0.139453212385816	3.32675103313213	2.17999544646193	0.14120334001162	0.276860534746499
ENSGMOG00000008347	0.23671231974897	0.0749433973865941	7.59960032853998	2.17995030131362	0.141208499421429	0.276860534746499
ENSGMOG00000009000	-0.375667506514486	-0.518088694795453	5.15548036074633	2.17942821760719	0.14126818089638	0.276895053065702
ENSGMOG00000011495	0.0375546893666608	0.233563977372574	3.76012402685807	2.17923615396007	0.1412901434914	0.276895053065702
ENSGMOG00000004319	-0.00722262849311167	-0.216499342434396	4.87651188092474	2.17921357019248	0.14129272620756	0.276895053065702
ENSGMOG00000010635	-0.696436976955412	-0.873913614667858	2.42778503807907	2.17920532475949	0.141293669181639	0.276895053065702
ENSGMOG00000014746	-0.142402376309903	-0.0121009387611615	6.33082944267289	2.17876328962025	0.14134423194251	0.276961032062343
ENSGMOG00000007363	-0.189636811328776	-0.131358911692083	7.92979000302343	2.17695376830631	0.141551425506954	0.277308161629235
ENSGMOG00000001355	-0.199406551418885	0.0754028789880132	3.75574037870474	2.17692066981977	0.141555218478218	0.277308161629235
ENSGMOG00000012394	0.148998931506944	0.273143567084376	5.66612183118442	2.17661100119224	0.141590710880547	0.277342662872469
ENSGMOG00000012428	0.120331145247956	-0.0367280470348745	7.85557916026936	2.17647181530486	0.141606666762799	0.277342662872469
ENSGMOG00000016521	0.279204496351451	0.183587866613035	3.13997026439684	2.17568051233238	0.141697417400859	0.277487249247674
ENSGMOG00000010892	0.216093342510584	0.0422506664607376	4.34259870604954	2.17371086863024	0.141923586096195	0.277896959731835
ENSGMOG00000000295	0.289367088138063	0.0399229022332924	4.06340151293427	2.173477754751	0.141950380375014	0.277916229008433
ENSGMOG00000015286	0.264331372911336	0.461423716316328	2.0280782550865	2.17296694465596	0.142009112859097	0.277998016133172
ENSGMOG00000020157	0.137646847803094	0.217598917520522	4.13781849096663	2.17258860550079	0.142052631311574	0.278050004189926
ENSGMOG00000012741	0.148017076215519	-0.0282517020326559	4.48068570257867	2.17128020610598	0.142203243876829	0.278311577945661
ENSGMOG00000005641	0.551235651227498	-0.235297700589492	0.325233878242896	2.17076031694235	0.142263138510973	0.278395562804153
ENSGMOG00000005685	-0.191090598192915	0.228967101292102	2.07370948712585	2.17056242117754	0.142285944743064	0.278406957767133
ENSGMOG00000007558	0.0887301913780324	-0.117989103554433	5.46772665848261	2.16989105795827	0.142363345286612	0.27852516043483
ENSGMOG00000000127	0.35800973568581	0.0530460540473375	4.53760641121308	2.16831837658928	0.142544840274727	0.278846964990882
ENSGMOG00000004976	-0.310268844544378	-0.294718434532386	2.96378818471338	2.16780020388644	0.142604696037082	0.278930769852748
ENSGMOG00000008267	-0.177869953803798	-0.0576085128059194	8.7963926651903	2.167559369234	0.142632525086539	0.278951918843192
ENSGMOG00000011295	-0.159938546443089	0.123358446879976	3.75022519941627	2.16735520218183	0.142656121815733	0.278964786463713
ENSGMOG00000011607	-0.231969940851296	-0.0837945075744084	7.5926222803221	2.16635946670669	0.142771266548179	0.279156652257192
ENSGMOG00000016682	0.0127129492894935	-0.156959608816089	6.10637150090796	2.1653901802587	0.142883451693942	0.27934268617994
ENSGMOG00000019071	-0.18012059827692	-0.288524606132494	5.41078638033948	2.16467276986676	0.142966547624392	0.279471811973129
ENSGMOG00000008653	-0.189376932190534	0.0156922999991285	7.76345686624205	2.16442178453815	0.142995631297519	0.279495336098751
ENSGMOG00000016934	0.197580860920855	0.0477922671819928	3.97463772224164	2.16399621151343	0.143044960823865	0.279552335450803
ENSGMOG00000000671	0.78240863283657	-0.0198540176942719	0.197823761167326	2.16387598862166	0.143058899658195	0.279552335450803
ENSGMOG00000017580	0.309075063015217	0.472023464168491	0.869489794321982	2.16299610045622	0.143160961126751	0.279698289894365
ENSGMOG00000011622	0.445382882340077	0.403185870012915	0.652071377808885	2.16293789954545	0.143167714909023	0.279698289894365
ENSGMOG00000004574	0.379847146712983	0.267267348076868	2.1103422083233	2.16159381010738	0.143323784742687	0.279953474037582
ENSGMOG00000005232	-0.071968243769261	0.388956783183709	4.06306353750189	2.16151888780604	0.143332489940671	0.279953474037582
ENSGMOG00000019284	-0.20981943678935	0.0851329821594621	4.47066164449598	2.16050692342811	0.143450127171014	0.280092441632344
ENSGMOG00000004168	-0.152769996107952	-0.00802220204158341	8.28004691260507	2.16049177270357	0.14345188920105	0.280092441632344
ENSGMOG00000010589	-0.153151884838527	0.0195134100510431	5.90660719733369	2.16046590373456	0.143454897818896	0.280092441632344
ENSGMOG00000006426	0.169709070029259	-0.0646391520913404	4.29248001858056	2.15916933637222	0.14360578105696	0.280353646405472
ENSGMOG00000002405	0.288504417733688	0.0706554238906387	4.4323027082643	2.1585340215947	0.143679777652632	0.28046470529407
ENSGMOG00000011828	0.32258226933069	-0.0735049358056222	2.14813606430824	2.15787505253815	0.143756573957778	0.280581202153811
ENSGMOG00000001280	0.000779495984318935	-0.337168379021847	4.55976537893698	2.1554404511116	0.144040697285108	0.281099776007561
ENSGMOG00000002458	0.254378641735873	-0.178151566364721	2.10049908032749	2.15530466749993	0.14405656183978	0.281099776007561
ENSGMOG00000001928	0.180080500870252	-0.0878796076884311	5.64673327425709	2.15439754853965	0.144162596615704	0.281273202371011
ENSGMOG00000007972	-0.346249689410421	-0.0210257089148453	2.52939947438878	2.15357911489162	0.1442583390216	0.281426508578018
ENSGMOG00000010519	-0.202250419513505	-0.415523167864281	2.68555786996165	2.15268224433121	0.144363338088788	0.281597834518028
ENSGMOG00000002943	-0.627654461329877	-0.0487832993798446	-0.117078028678086	2.15120943647549	0.144535947457435	0.28189549080904
ENSGMOG00000009299	-0.0103616653595215	-0.17598093573326	6.19593237919937	2.15108683712818	0.144550326098993	0.28189549080904
ENSGMOG00000003156	-0.29338284231193	-0.0389469971742382	7.08683367958975	2.15093222494894	0.144568461514971	0.281897322423567
ENSGMOG00000018564	-0.0458061328894218	0.319520260669106	2.63047184723474	2.14993051734381	0.144686019075295	0.282092996039643
ENSGMOG00000008073	0.101755483478212	-0.115336975788222	8.78890832609522	2.14874452495018	0.144825340740813	0.282291524047928
ENSGMOG00000008372	0.152411101684614	0.0190266124355955	5.75065717657753	2.1487086033964	0.14482956285957	0.282291524047928
ENSGMOG00000012388	-0.289000569994973	0.0195580479867136	3.12281056782934	2.14862401908275	0.144839505201435	0.282291524047928
ENSGMOG00000008554	0.847441189820528	0.238278717450949	-0.671016081813678	2.14808537367255	0.144902837249466	0.282381385048798
ENSGMOG00000003194	0.315641109791505	0.0178935910932398	3.16311761522666	2.14758721366767	0.144961436477631	0.282462002636134
ENSGMOG00000005331	0.4882297637442	-0.41589150427594	0.277327307721944	2.14737917495805	0.144985916121808	0.282464058963383
ENSGMOG00000011773	-0.405657782606676	-0.0764824795565062	2.01110464297174	2.14728538854796	0.144996953344529	0.282464058963383
ENSGMOG00000011793	0.186367904516809	0.0784908726525609	6.20187333851856	2.14680171510616	0.145053889077478	0.282541397771756
ENSGMOG00000008114	0.0732806599292157	0.23092164144475	7.68277020617073	2.14661428376691	0.14507595926124	0.282550813849294
ENSGMOG00000002175	-0.397465775611842	0.0244484907090786	1.74393216335059	2.14622675642425	0.145121602703287	0.282590226712848
ENSGMOG00000019229	0.166856971916351	-0.022302130412586	4.3220699196532	2.14614976476989	0.145130672768588	0.282590226712848
ENSGMOG00000005533	-0.468526632704463	0.435887001113176	-0.380598655991192	2.14547801936288	0.145209834943505	0.282710786725519
ENSGMOG00000010750	0.136541953069258	-0.445107216837049	0.841256151116598	2.14524094787824	0.145237784173059	0.282731622841581
ENSGMOG00000013188	0.306775788779104	0.0102054394617485	3.87183278747573	2.14502700887301	0.145263011346317	0.282747155663758
ENSGMOG00000015757	0.109803528998743	-0.404543899030108	1.42633387174409	2.14483849323447	0.145285244681472	0.282756858134082
ENSGMOG00000001708	-0.524081178733338	-0.0067856554433864	0.780829956992362	2.14424926904692	0.145354761474168	0.282853964571325
ENSGMOG00000000097	-0.835566362045939	-0.640428409985572	0.0235373933870245	2.14412312535362	0.145369648722834	0.282853964571325
ENSGMOG00000002910	-0.271143775238442	-0.131588491623479	4.41608385721688	2.1438543236105	0.145401377850718	0.282882125220367
ENSGMOG00000001191	-0.0988013455399035	-0.219867389276405	4.91949390450388	2.14364337260806	0.145426283700814	0.282897005898594
ENSGMOG00000006455	-0.450386862227769	-0.33607167553743	2.15771721732345	2.1433542083916	0.145460431445698	0.28292985912308
ENSGMOG00000004441	-0.144419661090897	-0.122775083554645	8.40322933291197	2.14316606838642	0.145482653892654	0.282939511835601
ENSGMOG00000002222	-0.172087998066098	-0.0290383132577804	6.15150167915827	2.14292727641506	0.145510864592269	0.282960807029781
ENSGMOG00000001060	-0.552341314812648	-0.242290645511865	2.31044245028462	2.14233502689374	0.145580858658164	0.283063339578138
ENSGMOG00000000890	-0.514874675413042	0.110660547714863	3.09032501772913	2.14213313165584	0.14560472785106	0.283076174533019
ENSGMOG00000006030	0.480271186152415	-0.297126647516921	2.16412482155725	2.1415254784037	0.145676594213932	0.283160943214304
ENSGMOG00000005746	-0.191504192503362	0.0461663754115327	4.52965699192823	2.14147237512714	0.145682876536902	0.283160943214304
ENSGMOG00000005308	0.275492079708519	0.238111838814519	2.82126962748471	2.14118257893309	0.145717165837073	0.283194012989585
ENSGMOG00000011642	-0.282712206441639	-0.0327678445925784	2.34816579390773	2.14085439705268	0.145756007811451	0.283235921770166
ENSGMOG00000001818	0.318905249745245	0.0586223710889885	4.84195275631179	2.14066599712192	0.145778311073111	0.283245686075797
ENSGMOG00000006798	0.213091845576994	0.145443194883515	8.73282600113458	2.13970149693236	0.145892550302526	0.28343405749103
ENSGMOG00000009620	-0.296917636836746	-0.0890173354594638	4.05373665737892	2.13889730426715	0.145987877911456	0.283585647896967
ENSGMOG00000019290	-0.626381432682129	-0.257211671911584	0.508633333902074	2.13826997845974	0.146062287948092	0.283696574210079
ENSGMOG00000018533	-0.217129186221677	0.002695641851169	7.42310474254242	2.13752298232194	0.146150947460229	0.28383514769761
ENSGMOG00000001473	0.211768258994604	-0.061581586916242	3.98073821159476	2.13665257813761	0.146254329262536	0.284002276664386
ENSGMOG00000007917	-0.414173862130539	0.0928744165169156	1.11179951737947	2.13605460737115	0.146325399883582	0.28410143952602
ENSGMOG00000008142	0.0956888822341256	-0.187681626846253	3.6352472464687	2.13593132552808	0.146340057058361	0.28410143952602
ENSGMOG00000007464	-0.101258041983251	-0.224552044315496	4.10126717513213	2.13499878557681	0.146450980929226	0.284283117865341
ENSGMOG00000008978	-0.186485369056134	0.0937704148026487	5.27221266739592	2.13463690780465	0.146494050697134	0.284319188564836
ENSGMOG00000018612	0.19405050988449	0.200682058025525	6.59576354666502	2.13455122123237	0.146504250949013	0.284319188564836
ENSGMOG00000000390	2.00684091328266	0.157681674746008	0.746379762733229	2.13390551220274	0.146581142388795	0.284434738065757
ENSGMOG00000013095	-0.266349433475738	-0.103729383702987	3.35233308589562	2.13337170916366	0.146644741756585	0.284499902285415
ENSGMOG00000013513	0.0430533926137643	-0.164467911658844	4.85494250564719	2.13333233491939	0.14664943416774	0.284499902285415
ENSGMOG00000010835	0.634450184843614	-0.236944638236387	-0.531237746976242	2.13293852649903	0.1466963752968	0.284557292656542
ENSGMOG00000002019	0.138505713853729	-0.0945880194602072	4.12801332917329	2.1324393564832	0.146755899232832	0.28463907431659
ENSGMOG00000014690	-0.320532507987072	-0.180911031026048	2.8562966725728	2.13211408782735	0.146794700560261	0.284680649033994
ENSGMOG00000016760	0.0189908675792378	0.240210525985747	4.32776741279554	2.13069186884292	0.14696449075752	0.284957018720361
ENSGMOG00000007555	-0.321213808046336	0.00107437176029795	3.24230859895229	2.13062921661953	0.146971975433457	0.284957018720361
ENSGMOG00000005180	-0.236211031770694	-0.128490279514741	5.11714163079748	2.13025116814607	0.147017147524914	0.285010891600746
ENSGMOG00000019614	-0.25961910521683	-0.221913876253519	3.18519742009617	2.12896317341412	0.147171162407021	0.285275731978042
ENSGMOG00000001611	-0.167638736828594	-0.620756871180452	0.422134881955736	2.12840377678331	0.147238109202035	0.285371757407066
ENSGMOG00000017616	0.150518174506598	-0.280932059001654	3.58806272154572	2.12820944340876	0.14726137429414	0.285383107790972
ENSGMOG00000003396	-0.0378783864528306	0.21587795382867	3.33532750868492	2.1267356223957	0.147437949004827	0.285691524590558
ENSGMOG00000018318	0.204159052880576	0.157112685970333	3.59050158229275	2.12562187737681	0.14757153956507	0.285916587648054
ENSGMOG00000007054	-0.00274977245548887	-0.588265848144443	0.578872800814513	2.12490757933995	0.147657288183016	0.286048915762726
ENSGMOG00000007037	0.180697387112221	-0.038737380031296	5.25865379109416	2.12434505957848	0.147724855286478	0.286092946266886
ENSGMOG00000000338	-0.100508100211357	0.205983126654253	3.86983715684939	2.12411428554448	0.14775258463678	0.286092946266886
ENSGMOG00000018065	0.314024848784181	-0.507751991138647	-0.366555506664627	2.12405620437779	0.147759564463008	0.286092946266886
ENSGMOG00000004901	-0.298012352027681	0.161063066566028	1.85188459878136	2.12404889787043	0.147760442538592	0.286092946266886
ENSGMOG00000007130	0.50669655033114	0.322331987499068	1.05623186586233	2.12399202752489	0.147767277255031	0.286092946266886
ENSGMOG00000008611	-0.602651240965387	-0.232789796159996	0.0336571468405737	2.12361795175323	0.147812242664456	0.28609613756238
ENSGMOG00000015207	-1.00070900772257	-0.465255266803313	0.705675080434805	2.12361745628979	0.147812302231203	0.28609613756238
ENSGMOG00000005200	-0.215080285679797	0.020368554731672	5.67447369496471	2.12354276229557	0.147821282568984	0.28609613756238
ENSGMOG00000001128	-0.208970558661143	-0.0262669089255556	4.88355482521223	2.12196763701104	0.148010798192763	0.28640529036127
ENSGMOG00000014402	0.00314990862962031	-0.171794051178105	6.48181956959278	2.12192477309067	0.148015959247281	0.28640529036127
ENSGMOG00000020175	0.0227514051340027	-0.493557349160847	0.679915001703606	2.12177699776432	0.148033753747674	0.286405915872256
ENSGMOG00000000519	-0.149982830812398	-0.207968005804067	4.97406862873122	2.12102585326734	0.148124240150323	0.286547164123701
ENSGMOG00000002054	0.239421524456573	0.136646476484082	4.30939477241052	2.12080886191861	0.148150391358153	0.286548854653988
ENSGMOG00000011917	-0.160351122631912	0.128753281790672	2.71635818345238	2.12072853085758	0.148160073936876	0.286548854653988
ENSGMOG00000004671	-0.287666015997281	-0.408933941375183	2.22339448662729	2.11997782794652	0.148250592639792	0.286656834230041
ENSGMOG00000018005	-0.178475475860546	-0.192957520993656	5.84999257340819	2.1199754633987	0.148250877850441	0.286656834230041
ENSGMOG00000001029	0.240377968263335	0.060976894174664	3.54035933849118	2.11963229600955	0.148292276987815	0.286703066005573
ENSGMOG00000017569	-0.355407462846086	0.366303378057344	0.402020848405153	2.11850921704441	0.148427852935093	0.286849544949346
ENSGMOG00000006148	-0.150238394560531	-0.0608693473280126	6.07794336431606	2.11847415978715	0.148432087190172	0.286849544949346
ENSGMOG00000000430	-0.40111702514989	-0.598076908848303	0.49572202689033	2.11846476391311	0.14843322205718	0.286849544949346
ENSGMOG00000003092	0.206650194978123	-0.0631829797628298	4.25436473760494	2.11842492619422	0.148438033905039	0.286849544949346
ENSGMOG00000018648	-0.403092907798638	-0.176484000231718	1.93469073788336	2.1164090582416	0.148681748804389	0.287286646410933
